 Well, I wanted to name him after his dad, Denton Winslow Crocker.	 ฉันอยากตั้งชื่อเขาตามพ่อของเขา เดนตัน วินสโลว์ คร็อกเกอร์
 Their commander, Kentucky-born Korean-War veteran Lieutenant Colonel Hal Moore, had been told there was a large enemy base camp somewhere on its slopes.	 ผู้บัญชาการของพวกเขา ทหารผ่านศึกสงครามเกาหลีที่เกิดในเคนทักกี พันโทฮัล มัวร์ ได้รับแจ้งว่ามีค่ายศัตรูขนาดใหญ่ ที่ไหนสักแห่งบนที่ลาด
 His orders were to take his understrength outfit, 29 officers and just 411 men, find the enemy and kill him.	 คำสั่งของเขาคือนำหน่วยปฏิบัติการที่มีกำลังไม่มาก เจ้าหน้าที่ 29 นายและเพียง 411 คน ไปค้นหาศัตรูและฆ่าเขา
 There were two clearings large enough for Moore to bring in eight choppers at once.	 มีที่โล่งสองแห่งซึ่งใหญ่พอสำหรับมัวร์ ที่จะนำเฮลิคอปเตอร์แปดลำจอดพร้อมกัน
 He chose the one closest to the mountain, Landing Zone X-Ray.	 เขาเลือกที่โล่งที่ใกล้ที่สุดกับภูเขา โซนลงจอดเอ็กซเรย์ (เทือกเขาชูปอง โซนลงจอดเอ็กซเรย์)
 Moore made a point of leading from the front.	 มัวร์เป็นผู้นำจากแนวหน้า
 He was the first man off the first chopper.	 เขาเป็นคนแรกที่ลงจากเฮลิคอปเตอร์ลำแรก
 He sent four six-man squads 100 yards in every direction.	 เขาส่งหน่วยรบที่มีหกนายสี่กอง ไป 100 หลาในทุกทิศทาง
 The Ia Drang Valley was so beautiful, one soldier remembered, it reminded him of a national park back home.	 ทหารนายหนึ่งจดจำได้ว่า หุบเขาเอียดรังสวยงามมาก มันทำให้เขานึกถึงอุทยานแห่งชาติที่บ้านเกิด
 Within minutes, Moore's men captured a deserter.	 ภายในไม่กี่นาที คนของมัวร์จับทหารหนีทัพ
 Terrified and trembling, he said there were three battalions of soldiers on the mountain, 1600 men.	 ที่หวาดกลัวและตัวสั่น เขาพูดว่ามีกองพันทหารสามกอง ในภูเขา ทหาร 1,600 นาย
 They wanted very much to kill Americans, he said, but so far had been unable to find any.	 เขาบอกว่าพวกเขาอยากฆ่าทหารอเมริกันมาก แต่ถึงตอนนี้ยังไม่สามารถหาได้
 Moore quickly set up a command post behind one of the huge termite mounds that dotted the clearing.	 มัวร์ตั้งที่บัญชาการขึ้นอย่างรวดเร็ว ด้านหลังเนินจอมปลวกขนาดใหญ่ที่อยู่ในที่โล่ง
 It would take until mid-afternoon for all of his men to be ferried in.	 การส่งทหารทั้งหมดของเขามา คงใช้เวลาจนถึงช่วงกลางของตอนบ่าย
 He had no time to waste.	 เขาเสียเวลาไม่ได้
 "We needed to get off the landing zone and get at them before they could hit us," Moore remembered.	 "เราต้องออกจากโซนลงจอดและจัดการพวกเขา "เราต้องออกจากโซนลงจอดและจัดการพวกเขา ก่อนที่พวกเขาจะโจมตีเรา" มัวร์จำได้
 He sent two companies up the slope toward the hidden enemy.	 เขาส่งกองร้อยสองกองไปที่ทางลาด เพื่อไปหาศัตรูที่ซ่อนอยู่
 Most of the North Vietnamese, like the Americans, were new to combat.	 ทหารเวียดนามส่วนใหญ่ก็เหมือนทหารอเมริกัน คือไม่คุ้นเคยกับการต่อสู้
 They were ordered to fix bayonets.	 พวกเขาถูกสั่งให้ซ่อมดาบปลายปืน
 It was a modern battle, but we were told the bayonet symbolized our fighting spirit, attached to the barrels of our rifles.	 สงครามนี้เป็นการต่อสู้สมัยใหม่ แต่เราถูกบอกว่าดาบปลายปืน เป็นสัญลักษณ์จิตวิญญาณแห่งการต่อสู้ของเรา (โล คั๊ก ตัม) (กองทัพเวียดนามเหนือ) ที่ติดกับกระบอกปืนไรเฟิลของเรา
 Colonel Moore had no way of knowing that instead of 1600 enemy soldiers on the mountain, there were 3,000, seven times his strength.	 ผู้พันมัวร์ไม่มีทางรู้ได้เลยว่า แทนที่จะเป็นทหารของศัตรู 1,600 นายบนภูเขา กลับมีถึง 3,000 นาย ซึ่งเป็นเจ็ดเท่าของกำลังของเขา
 Within minutes, the Americans found themselves under attack from hundreds of North Vietnamese soldiers.	 ภายในไม่กี่นาที ทหารอเมริกันพบว่าตนเอง อยู่ภายใต้การโจมตี จากทหารเวียดนามเหนือหลายพันนาย
 In the fighting, an overeager second lieutenant led his platoon of 28 men too far away from the rest of his company and was surrounded.	 ในการต่อสู้ ร้อยตรีที่กระตือรือล้นเกินไป นำกลุ่มทหาร 28 นายไปไกลเกินไป จากคนที่เหลือในกองร้อยของเขา นำกลุ่มทหาร 28 นายไปไกลเกินไป จากคนที่เหลือในกองร้อยของเขา และถูกโอบล้อม
 The lieutenant was killed.	 ร้อยตรีคนนั้นถูกสังหาร
 The sergeant who took his place was shot through the head.	 จ่าที่รับหน้าที่แทนเขาถูกยิงทะลุศีรษะ
 By late afternoon, only seven of the trapped platoon's men were still capable of firing back.	 ภายในบ่ายแก่ๆ มีเพียงทหารเจ็ดนาย ของกลุ่มที่ติดกับ ยังคงสามารถยิงกลับไปได้
 Moore was now engaged in three simultaneous struggles, to defend the landing zone, attack the North Vietnamese, and find a way to rescue his trapped patrol.	 ตอนนี้มัวร์เข้าร่วมในการต่อสู้พร้อมกันทั้งสามทาง เพื่อป้องกันโซนลงจอด โจมตีเวียดนามเหนือ และหาทางช่วยเหลือหน่วยลาดตระเวนที่ติดกับ
 That night, Joe Galloway again managed to talk his way onto a chopper, taking ammunition and water to the besieged Americans.	 คืนนั้น โจ กัลโลเวย์สามารถ ขอขึ้นเฮลิคอปเตอร์ได้อีกครั้ง คืนนั้น โจ กัลโลเวย์สามารถ ขอขึ้นเฮลิคอปเตอร์ได้อีกครั้ง โดยนำอาวุธปืนและน้ำ ไปยังทหารอเมริกันที่ถูกศัตรูล้อม โดยนำอาวุธปืนและน้ำ ไปยังทหารอเมริกันที่ถูกศัตรูล้อม
 As the helicopter approached the battlefield, Galloway was sitting on a crate of grenades, peering out into the darkness.	 เมื่อเฮลิคอปเตอร์ไปถึงสนามรบ กัลโลเวย์นั่งอยู่ที่ลังระเบิดมือ มองออกไปในความมืด
 And I could see these little pin pricks of light coming down the mountain.	 และผมเห็นจุดแสงเล็กๆ พวกนี้ มาจากภูเขา
 This was the enemy approaching for the next day's attacks.	 นี่เป็นการเดินทางของศัตรู เพื่อการโจมตีในวันถัดไป
 We flew in there.	 เราบินไปที่นั่น
 As they pulled on out, it was dead dark.	 ตอนที่พวกเขาออกไป มันมืดมาก
 And we're lying there waiting for someone to come tell us what to do.	 และพวกเขาหมอบอยู่ที่นั่น รอให้มีคนมาบอกเราว่าต้องทำอะไร
 And the next morning, all of a sudden the bottom fell out.	 และเช้าวันถัดมา ทันใดนั้นก็เกิดเรื่องร้ายแรงขึ้น
 There was an explosion of fire.	 มีการยิงกันปะทุขึ้นมา
 The noise is horrendous, unimaginable.	 เสียงดังกึกก้องเกินจินตนาการ
 And in the middle of all of this, you know, I just flattened out on the ground because all that was being fired seemed to be about two, two-and-a-half feet off the ground.	 และท่ามกลางเรื่องพวกนี้ทั้งหมด ผมได้แต่หมอบราบอยู่บนพื้น เพราะทุกอย่างที่กำลังถูกยิงดูเหมือนว่า จะอยู่ห่างจากพื้นประมาณสองฟุตครึ่ง
 Hundreds of enemy soldiers hurled themselves at the Americans.	 ทหารของศัตรูหลายร้อยนายพุ่งไปที่ทหารอเมริกัน
 They wore webbed helmets camouflaged with grass, and as they came, blowing whistles, screaming, they looked like little trees, one American remembered.	 พวกเขาใส่หมวกที่มีสายรัด อำพรางด้วยหญ้า เมื่อพวกเขามาโดยเป่านกหวีด กู่ร้อง พวกเขาดูเหมือนต้นไม้เล็กๆ ทหารอเมริกันนายหนึ่งจำได้
 They were trying to overrun us.	 พวกเขาพยายามที่จะบุกรุกเรา
 And they came close.	 และพวกเขาเข้ามาใกล้
 They came close.	 พวกเขาเข้ามาใกล้ๆ
 But we had two things going for us.	 แต่เรามีสองอย่างที่เกิดขึ้นเพื่อเรา
 We had a great commander and great soldiers.	 เรามีผู้บัญชาการและทหารที่ยอดเยี่ยม
 And we had air and artillery support out the yin-yang.	 และเรามีกองสนับสนุนทางอากาศ กับปืนใหญ่จำนวนมาก
 We had it, and they didn't.	 เรามีของ พวกเขาไม่มี
 But using that air and artillery support could be dangerous.	 แต่การใช้การสนับสนุนทางอากาศ และปืนใหญ่อาจเป็นอันตราย
 Each of Moore's units carefully marked its position with smoke to keep from being mistaken for the enemy by American airmen overhead.	 แต่ละหน่วยของมัวร์ ทำเครื่องหมายตำแหน่งด้วยควันอย่างระวัง เพื่อป้องกันไม่ให้เข้าใจผิดว่าเป็นศัตรู โดยนักบินอเมริกันที่อยู่ด้านบน
 We had to get close.	 เราต้องเข้าไปใกล้ๆ
 If we didn't, we would be killed right away.	 ถ้าเราไม่ไป เราจะถูกฆ่าทันที
 Some 18,000 artillery shells would be called in over the course of the battle, some of them landing just 25 yards from Moore's own men.	 กระสุนปืนใหญ่ 18,000 นัดถูกนำมาใช้ ในเส้นทางของการต่อสู้ พวกเขาบางส่วนลงพื้น ห่างเพียง 25 หลาจากคนของมัวร์
 Helicopter gunships fired 3,000 rockets into the enemy.	 เฮลิคอปเตอร์ติดอาวุธ ยิงจรวด 3,000 ลูกใส่ศัตรู
 The forward air controller called for every available aircraft in South Vietnam to come and help.	 ผู้ควบคุมการสู้รบส่วนหน้า เรียกเครื่องบินที่ว่างทุกลำในเวียดนามใต้ ให้มาช่วย
 Warplanes, including B-52 long-range strategic bombers, were stacked at 1,000-foot intervals above the battlefield, from 7,000 to 35,000 feet, impatiently awaiting targets to strafe, or bomb, or burn.	 เครื่องบินรบ รวมถึงเครื่องบินทิ้งระเบิด เชิงกลยุทธ์ระยะไกล บี-52 เรียงซ้อนกันที่ระยะห่าง 1,000 ฟุต เหนือสนามรบ จาก 7,000 ถึง 35,000 ฟุต รอเป้าหมายอย่างไม่อดทน เพื่อยิง วางระเบิด หรือเผา
 "By God," Moore said, "they sent us over here to kill communists and that's what we're doing." I looked up, and there were two jets aiming directly at our command post.	 "โดยพระเจ้า" มัวร์กล่าว "พวกเขาส่งเรามาที่นี่เพื่อฆ่าคอมมิวนิสต์ และนั่นเป็นสิ่งที่เรากำลังทำอยู่" ผมมองขึ้นไป มีเครื่องบินเจ็ตสองลำ มุ่งตรงมาที่บัญชาการของเรา
 He's dropped two cans of napalm and it's coming toward us, loblolly, end over end.	 เขาทิ้งระเบิดนาปาล์มสองลูก และมันตรงมาหาเรา ต้นสน พลิกกลับด้าน
 And these kids, two or three of 'em, plus a sergeant, had dug a hole or two over on the edge.	 และเด็กพวกนี้สองหรือสามคน รวมจ่าอีกนาย ได้ขุมหลุมสองหลุมไว้ที่ขอบ
 And I looked as the thing exploded...	 และผมดูในขณะที่สิ่งต่างๆ ระเบิด
 And two of them were dancing in that fire.	 และพวกมันสองคนก็เต้นในเปลวไฟนั้น
 And there's a rush, a roar, from the air that's being consumed and drawn in as this, this hell come to earth is burning there.	 และมีการเร่งรีบ การกู่ร้อง จากอากาศที่กำลังถูกใช้และดึงไป จากอากาศที่กำลังถูกใช้และดึงไป ตอนที่นรกนี้มายังโลกที่กำลังไหม้อยู่ ตอนที่นรกนี้มายังโลกที่กำลังไหม้อยู่
 And as that dies back a little, then you can hear the screams.	 และเมื่อสิ่งนั้นตายไปเล็กน้อย จากนั้นคุณถึงสามารถได้ยินเสียงกรีดร้อง
 And someone yells, "Get this man's feet." And I reach down and the boots crumble, and the flesh is cooked off of his ankles.	 และมีคนตะโกน "เก็บเท้าของผู้ชายคนนี้" ผมก้มลงไปและรองเท้าบูทขาดวิ่น เนื้อตรงข้อเท้าของเขาถูกย่างสุก
 And I feel those bones in the palms of my hands.	 และผมรู้สึกถึงกระดูกในอุ้งมือของผม
 I can feel it now.	 ตอนนี้ผมก็รู้สึกถึงมันได้
 He died two days later.	 เขาตายในอีกสองวันต่อมา
 A kid named Jim Nakayama out of Rigby, Idaho.	 เด็กหนุ่มชื่อ จิม นากายามะมาจากริกบี้ ไอดาโฮ
 By ten o'clock that morning, American airpower had beaten back the enemy assault.	 ตอนสิบโมงในเช้าวันนั้น กองกำลังทางอากาศของอเมริกา ตอบโต้การโจมตีของศัตรู
 The survivors from the trapped platoon were rescued that afternoon.	 ผู้มีชีวิตรอดจากกองร้อยที่ติดกับ ถูกช่วยเหลือในบ่ายนั้น
 They had been pinned to the ground and under fire for so long that they had to be coaxed into getting to their feet again.	 พวกเขาถูกตรึงกับพื้นและถูกยิงโจมตีมานาน พวกเขาถูกตรึงกับพื้นและถูกยิงโจมตีมานาน จนพวกเขาต้องถูกโน้มน้าวให้ยืนขึ้นอีกครั้ง จนพวกเขาต้องถูกโน้มน้าวให้ยืนขึ้นอีกครั้ง
 On the morning of the next day, enemy soldiers hurled themselves against the same sector of Moore's line four more times and were obliterated by artillery and machine gun fire.	 เช้าในวันถัดมา ทหารของศัตรูโจมตีใส่กลุ่มเดิม ที่เป็นแนวหน้าของมัวร์อีกสี่ครั้ง และถูกกำจัดด้วยการยิงปืนใหญ่และปืนกล
 The surviving North Vietnamese and Viet Cong withdrew into the forest, leaving behind a ghastly ring of their dead surrounding the landing zone, 634 corpses, shot, blasted, blackened by fire.	 เวียดนามเหนือและเวียดกงที่รอดชีวิต ถอนตัวเข้าป่า ทิ้งกลุ่มผู้เสียชีวิตที่น่าสยดสยอง ของพวกเขาไว้เบื้องหลัง ซึ่งอยู่รอบๆ โซนลงจอด ร่าง 634 ศพถูกยิง ระเบิด ถูกไฟเผาจนไหม้
 When I saw my soldiers dying, I felt deep sorrow for them.	 เมื่อผมเห็นทหารฝ่ายตัวเองตาย ผมโศกเศร้าให้กับพวกเขามาก
 I did't cry, I tried to hold back tears.	 ผมไม่ได้ร้องไห้ ผมพยายามกลั้นน้ำตาไว้
 We were shocked psychologically.	 เรารู้สึกสะเทือนจิตใจ
 After three days and two nights of combat, helicopters began lifting out the American survivors and gathering up the dead.	 หลังจากสามวันและสองคืนแห่งการต่อสู้ เฮลิคอปเตอร์เริ่มมารับทหารอเมริกันที่มีชีวิตรอด และรวบรวมผู้เสียชีวิต
 When you look at them, it doesn't even resemble a human body.	 เมื่อคุณมองพวกเขา มันดูไม่เหมือนร่างของมนุษย์ด้วยซ้ำ
 It just, it looks just like a mannequin.	 มันดูราวกับหุ่น
 You look at them and say, "That couldn't happen to me." I saw them fight at Ia Drang.	 คุณมองไปที่พวกเขาและพูดได้ว่า "เรื่องนั้นคงไม่เกิดกับฉัน" ผมเห็นพวกเขาต่อสู้ที่เอียดรัง
 It always galls me when I read or hear about the World War II generation as the greatest generation.	 ผมรู้สึกโกรธทุกครั้งเวลาที่ผมอ่านหรือได้ยิน... (นีล ชีแฮน) (นักหนังสือพิมพ์) (นีล ชีแฮน) (นักหนังสือพิมพ์) เรื่องคนรุ่นสงครามโลกครั้งที่สอง เป็นรุ่นที่ยอดเยี่ยมที่สุด เรื่องคนรุ่นสงครามโลกครั้งที่สอง เป็นรุ่นที่ยอดเยี่ยมที่สุด
 These kids were just as gallant and as courageous as anybody who fought in World War II.	 เด็กพวกนี้กล้าหาญและองอาจ เท่ากับบุคคลที่ต่อสู้ในสงครามโลกครั้งที่สอง
 Seventy-nine of Hal Moore's men lost their lives at Landing Zone X-Ray in the Ia Drang Valley and another 121 were wounded.	 ทหารของมัวร์เสียชีวิต 79 นาย ที่โซนลงจอดเอ็กซเรย์ในหุบเขาเอียดรัง และอีก 121 นายได้รับบาดเจ็บ
 Please convey to the American people what a tremendous fighting man we have here.	 โปรดแสดงให้ประชาชนชาวอเมริกันเห็นว่า (พันโทฮัล มัวร์) เรามีนักรบที่ยิ่งใหญ่เพียงใดอยู่ตรงนี้
 He's courageous, he's aggressive, and he's kind.	 เขาองอาจ ห้าวหาญ และอ่อนโยน
 And he'll go where you tell him to go.	 เขาจะไปในที่ที่คุณบอกให้เขาไป
 And he's got self-discipline.	 เขามีระเบียบวินัยในตัวเอง
 And he's got good unit discipline.	 และมีวินัยในหน่วยที่ดี
 He's just an outstanding man.	 เขาเป็นชายที่ยอดเยี่ยมมาก
 And...	 และ...
 Having commanded this battalion for 18 months...	 การได้บัญชาการกองพันนี้เป็นเวลา 18 เดือน
 You must excuse my emotion here, but when I see some of these men go out the way they have...	 ผมขอโทษที่แสดงอารมณ์ตรงนี้ แต่เมื่อผมเห็นคนเหล่านี้บางส่วน ออกไปในทางที่พวกเขา...
 I haven't...	 ผมไม่ได้...
 I can't tell you how highly I feel for them.	 ผมไม่สามารถบอกคุณได้ว่า ผมยกย่องพวกเขามากเพียงใด
 They're tremendous.	 พวกเขายอดเยี่ยมมาก
 Hal Moore refused to leave until every single man in his command had been accounted for.	 ฮัล มัวร์ปฏิเสธที่จะไป จนกว่าทุกคนภายใต้บัญชาการของเขา จะได้รับการช่วยเหลือ
 He had been the first of his men to step onto Landing Zone X-Ray, and he made sure he was the last to leave it.	 เขาเป็นคนแรกในกองทหารของเขา ที่ก้าวสู่โซนลงจอดเอ็กซเรย์ และเขายืนยันจะเป็นคนสุดท้ายที่จะออกมา
 The war we fought was so horribly brutal that I don't have the words to describe it.	 สงครามที่เราต่อสู้โหดร้ายมาก จนผมไม่มีคำพูดใดที่จะอธิบายได้
 I worry, how can we ever explain to the younger generation the price their parents and grandparents paid? The North Vietnamese suffered terrible losses in the Ia Drang Valley and many of the survivors were traumatized.	 ผมกังวลว่าเราจะอธิบายอย่างไร ให้กับคนรุ่นหลัง ถึงสิ่งที่พ่อแม่และปู่ย่าของพวกเขาต้องแลกมา เวียดนามเหนือพบกับความพ่ายแพ้ อย่างหนักในหุบเขาเอียดรัง และผู้รอดชีวิตหลายรายได้รับความบอบช้ำ
 "The units were enveloped in an atmosphere of gloom," a North Vietnamese colonel remembered.	 "หน่วยต่างๆ ถูกหุุ้ม ในบรรยากาศของความโศกเศร้า" ผู้พันของเวียดนามเหนือจำได้
 Some men would not leave their rope hammocks.	 บางคนไม่ยอมทิ้งเปลญวนของพวกเขา
 Some refused to wash.	 บางคนไม่ยอมซัก
 One soldier wrote a poem expressive of their plight, "The crab lies still on the chopping block Never knowing when the knife will fall." In the Ia Drang we killed ten of them for every one of us.	 ทหารนายหนึ่งเขียนกลอน ที่แสดงถึงสถานการณ์เลวร้าย "ปูนอนนิ่งบนเขียง ไม่รู้ว่ามีดจะสับลงมาเมื่อไหร่" ในเอียดรัง เราฆ่าพวกเขาสิบคนต่อเราหนึ่งคน
 That's a ten-to-one kill ratio is how the military puts that.	 เป็นอัตราส่วนการฆ่าสิบต่อหนึ่ง ที่ทหารคำนวณออกมา
 But the enemy, he was fully prepared to pay that price and more for the value of the lessons he learned.	 แต่ศัตรู พวกเขาเตรียมพร้อมเต็มที่ เพื่อที่จะรับผลของสิ่งนั้นหรือยิ่งกว่า แต่ศัตรู พวกเขาเตรียมพร้อมเต็มที่ เพื่อที่จะรับผลของสิ่งนั้นหรือยิ่งกว่า สำหรับมูลค่าของบทเรียนที่ได้เรียนรู้
 To fight the Americans, we had to get close, grab them by the belt.	 ในการต่อสู้กับทหารอเมริกัน เราต้องเข้าไปใกล้ๆ ดึงเข็มขัดของพวกเขา
 If we didn't, we couldn't fight them, and we would be killed.	 ถ้าเราไม่ทำ เราจะสู้พวกเขาไม่ได้ และเราจะถูกฆ่า
 Grab 'em by the belt buckle.	 จับหัวเข็มขัดของพวกเขา
 That means you've got to get so close, they can't use the artillery and the aerial bombardments on you for fear of killing their own.	 หมายถึงคุณต้องเข้าไปใกล้มาก จนพวกเขาไม่สามารถใช้ปืนใหญ่ หรือการระดมยิงทางอากาศใส่คุณ เพราะกลัวว่าจะฆ่าพวกเดียวกัน
 Get in so close that it's man-on-man.	 เข้าไปใกล้มากจนเป็นการสู้ตัวต่อตัว
 And then everything is even.	 แล้วทุกอย่างก็จะเสมอกัน
 The Vietnamese suffered hundreds of dead attacking Hal Moore's battalion at LZ X-Ray.	 ทหารเวียดนามต้องเสียชีวิตหลายพันนาย จากการโจมตีกองพันของฮัล มัวร์ ที่โซนลงจอดเอ็กซเรย์
 But then they ambushed another battalion a couple of days later and wiped it out.	 แต่แล้วพวกเขาซุ่มโจมตีอีกกองร้อย ในอีกสองวันต่อมาและทำลายจนสิ้นซาก แต่แล้วพวกเขาซุ่มโจมตีอีกกองร้อย ในอีกสองวันต่อมาและทำลายจนสิ้นซาก (โซนลงจอดอัลบานี โซนลงจอดเอ็กซ์เรย์)
 In the fighting near Landing Zone Albany, the enemy had gotten too close for artillery to be called in.	 ในการต่อสู้ใกล้โซนลงจอดอัลบานี ศัตรูเข้ามาใกล้เกินไปที่จะใช้ปืนใหญ่
 Out of some 425 Americans involved, 155 were killed.	 ทหารอเมริกัน 155 จาก 425 นายที่เข้าร่วมถูกฆ่า
 124 more were wounded.	 อีก 124 นายได้รับบาดเจ็บ
 Both sides claimed victory in the Ia Drang Valley.	 ทั้งสองฝ่ายอ้างชัยชนะในหุบเขาเอียดรัง (พลจัตวาริชาร์ด เค โนวส์) (ผู้ช่วยผู้บัญชาการทหารม้าที่ 1)
 The Americans talked up the number of enemy dead at Landing Zone X-Ray.	 ทหารอเมริกันพูดถึงจำนวนศัตรูที่เสียชีวิต ที่โซนลงจอดเอ็กซ์เรย์
 The ratio of losses to your kill...	 อัตราส่วนของความพ่ายแพ้ต่อการฆ่าของคุณ
 The North Vietnamese took their lessons from Landing Zone Albany.	 เวียดนามเหนือได้รับบทเรียน จากโซนลงจอดอัลบานี
 I don't anticipate that this conflict will end any time soon, and we could find that we have more difficult days ahead.	 ผมไม่ได้คาดว่า ความขัดแย้งนี้จะจบลงในเร็วๆ นี้ (นายพลวิลเลียม เวสต์มอร์แลนด์) และเราพบว่า เราจะมีวันที่ลำบากกว่าอยู่เบื้องหน้า
 Certainly we must be prepared for this.	 แน่นอนว่าเราต้องเตรียมพร้อมสำหรับเรื่องนี้
 In the fall of my senior year, November 1965, was that huge battle at the Ia Drang Valley, which was the first time there was actually confirmed North Vietnamese regular soldiers as opposed to Viet Cong.	 (จีเอขยี้กองทหารประจำการของฮานอย การต่อสู้ราคาแพงที่สุดของชาวอเมริกัน) ในฤดูใบไม้ร่วงของปีสุดท้ายของผม เดือนพฤศจิกายน 1965 การต่อสู้ครั้งใหญ่ที่หุบเขาเอียดรัง ซึ่งเป็นครั้งแรกที่มีการยืนยันอย่างจริงจังว่า ทหารประจำการของเวียดนามเหนือ แยกออกจากเวียดกง
 And of course my way of interpreting that was, "There it is, that's the proof.	 แน่นอนว่าวิธีที่ผมแปลความหมายเรื่องนั้นคือ... (บิล แอร์ฮาร์ท) (เพอร์กาซี เพนซิลเวเนีย) "นั่นไงล่ะ นั่นคือหลักฐาน
 The North Vietnamese are the aggressors here." And that's when I began thinking in terms of, maybe I don't want to go to college right away.	 เวียดนามเหนือเป็นพวกก้าวร้าว" นั่นเป็นตอนที่ผมเริ่มคิดในแง่ที่ว่า บางทีผมอาจไม่อยากไปมหาวิทยาลัยทันที
 Maybe I'll join the Marines.	 ผมจะไปร่วมกับนาวิกโยธิน
 And it was always the Marines. I never...	 และต้องเป็นนาวิกโยธิน ผมไม่เคย...
 There was no question.	 ไม่มีข้อกังขาเลย
 The Marine Corps is full of little guys like me with chips on our shoulder.	 นาวิกโยธินเต็มไปด้วยคนตัวเล็กแบบผม ที่แบกความโกรธเกลียดไว้
 The battles in the Ia Drang Valley may have been declared American victories, but privately, General Westmoreland and the Johnson administration were worried.	 การต่อสู้ในหุบเขาเอียดรัง อาจได้รับการประกาศเป็นชัยชนะของอเมริกา การต่อสู้ในหุบเขาเอียดรัง อาจได้รับการประกาศเป็นชัยชนะของอเมริกา แต่โดยส่วนตัวแล้ว นายพลเวสต์มอร์แลนด์ และฝ่ายบริหารของจอห์นสันรู้สึกกังวล
 In spite of the Americans' new airborne mobility, the enemy had been able to choose the place and time of battle.	 ทั้งที่มีความเคลื่อนไหว ของกองพลส่งทางอากาศอเมริกัน ศัตรูก็สามารถเลือก สถานที่และเวลาในการต่อสู้ได้
 The intelligence on which basic decisions had been made in Washington had been uniformly bad.	 ข่าวกรองซึ่งใช้ในการตัดสินใจขั้นพื้นฐาน ในวอชิงตันก็ไม่ดีพอๆ กัน
 There were now believed to be 12 Viet Cong regiments in South Vietnam, not just five.	 ตอนนี้เชื่อว่ามีกองทหารเวียดกง 12 กอง ในเวียดนามใต้ ไม่ใช่แค่ห้ากอง
 Nine North Vietnamese regiments, not three.	 กองทหารเวียดนามเหนือเก้ากอง ไม่ใช่สาม
 Despite months of bombing, three times as many North Vietnamese regulars were now slipping south of the demilitarized zone as originally believed.	 ทั้งที่มีการทิ้งระเบิดหลายเดือน ทหารประจำการของเวียดนามสามเท่า กำลังผ่านเข้าทางใต้ของเขตปลอดทหาร ตามที่เชื่อกันแต่แรก
 Hanoi seemed to be escalating, too.	 ฮานอยดูจะเพิ่มมากขึ้นเหมือนกัน
 And American casualties were climbing.	 ผู้ประสบภัยชาวอเมริกันก็กำลังเพิ่มขึ้น
 When Senator Fritz Hollings visited Saigon shortly after the Ia Drang battles, General Westmoreland told him, "We're killing these people at a rate of ten to one." Hollings warned him, "Westy, the American people don't care about the ten.	 เมื่อวุฒิสมาชิกฟริตซ์ ฮอลลิงส์ไปที่ไซ่ง่อน ไม่นานหลังจากการต่อสู้ที่เอียดรัง นายพลเวสต์มอร์แลนด์บอกเขาว่า "เราฆ่าคนพวกนี้ด้วยอัตราสิบต่อหนึ่ง" "เราฆ่าคนพวกนี้ด้วยอัตราสิบต่อหนึ่ง" ฮอลลิงส์เตือนเขาว่า "เวสตี้ ประชาชนชาวอเมริกัน ไม่สนใจสิบคนนั้นหรอก
 They care about the one." Westmoreland, who had said he could win the war in three years, now sent an urgent cable to Washington asking for 200,000 more troops.	 พวกเขาใส่ใจกับหนึ่งคนนั้น" เวสต์มอร์แลนด์ซึ่งบอกว่า เขาสามารถชนะสงครามได้ในสามปี เวสต์มอร์แลนด์ซึ่งบอกว่า เขาสามารถชนะสงครามได้ในสามปี ตอนนี้ส่งโทรเลขด่วนไปวอชิงตัน เพื่อขอทหารเพิ่มอีก 200,000 นาย ตอนนี้ส่งโทรเลขด่วนไปวอชิงตัน เพื่อขอทหารเพิ่มอีก 200,000 นาย
 "The message came as a shattering blow," Robert McNamara remembered.	 "ข้อความนั้นเป็นเหมือนลมแห่งความสิ้นหวัง" โรเบิร์ต แมคนามาร่าจำได้
 Once again, he offered Johnson two options, try to negotiate a compromise with Hanoi, or accede to Westmoreland's request for more men, though the chances of victory, the secretary of defense said, might be no better than one in three.	 เขาเสนอทางเลือกสองทางให้จอห์นสันอีกครั้ง พยายามเจรจาประนีประนอมกับฮานอย หรือเห็นด้วยกับคำขอ ของเวสต์มอร์แลนด์ที่ขอทหารเพิ่ม รัฐมนตรีกระทรวงกลาโหมบอกว่า แม้โอกาสที่จะชนะ อาจไม่ดีไปกว่าหนึ่งในสาม
 And then they all sat down and voted for option two.	 จากนั้นพวกเขาทุกคนนั่งลง และโหวตทางเลือกที่สอง
 My bitterness about the political powers at the time was, first of all, the lying.	 ความขมขื่นของผม เกี่ยวกับอำนาจทางการเมืองในตอนนั้น อย่างแรกเลยก็คือการโกหก (คาร์ล มาร์ลันเตส) (นาวิกโยธิน)
 I mean, I can understand a policy error that is incredibly, incredibly painful and kills a lot of people out of a mistake if they made that with noble hearts.	 คือผมสามารถเข้าใจความผิดพลาดทางนโยบาย ที่มันเจ็บปวดมากอย่างไม่น่าเชื่อ และคร่าชีวิตผู้คนมากมายเพราะความผิดพลาด หากพวกเขาทำสิ่งนั้นด้วยใจที่มีคุณธรรม
