'00010	What can I practise here?	Complete the sentences. Choose all possible correct answers.	[ 'm not knowing ; wasn't knowing ; don't know ; doesn't know ]	don't know	I ... how she stays so fit.	I don't know how she stays so fit.
'23630	Unit 95: <i>There is</i>, <i>there was</i>, etc.	Type another sentence with a similar meaning beginning <i>There ...</i> . If this is not possible, type <i>No.</i>	[ choiceA ; ChoiceB ]	There remain a number of unanswered questions.	A number of unanswered questions remain. ...	A number of unanswered questions remain. There remain a number of unanswered questions.
'23640	Unit 95: <i>There is</i>, <i>there was</i>, etc.	Type another sentence with a similar meaning beginning <i>There ...</i> . If this is not possible, type <i>No.</i>	[ choiceA ; ChoiceB ]	No	Louise was promoted to managing director. ...	Louise was promoted to managing director. No
'23650	Unit 95: <i>There is</i>, <i>there was</i>, etc.	Type another sentence with a similar meaning beginning <i>There ...</i> . If this is not possible, type <i>No.</i>	[ choiceA ; ChoiceB ]	There was nothing the police could do about it.	The police could do nothing about it. ...	The police could do nothing about it. There was nothing the police could do about it.
'23660	Unit 95: <i>There is</i>, <i>there was</i>, etc.	Type another sentence with a similar meaning beginning <i>There ...</i> . If this is not possible, type <i>No.</i>	[ choiceA ; ChoiceB ]	There exist many species of lizard on the island. / There are many species of lizard on the island.	Many species of lizard exist on the island. ...	Many species of lizard exist on the island. There exist many species of lizard on the island. / There are many species of lizard on the island.
'23670	Unit 95: <i>There is</i>, <i>there was</i>, etc.	Type another sentence with a similar meaning beginning <i>There ...</i> . If this is not possible, type <i>No.</i>	[ choiceA ; ChoiceB ]	No	My father was ill for several weeks. ...	My father was ill for several weeks. No
'23680	Unit 95: <i>There is</i>, <i>there was</i>, etc.	Type another sentence with a similar meaning beginning <i>There ...</i> . If this is not possible, type <i>No.</i>	[ choiceA ; ChoiceB ]	There is something wrong with the television.	Something is wrong with the television. ...	Something is wrong with the television. There is something wrong with the television.
'23690	Unit 95: <i>There is</i>, <i>there was</i>, etc.	Complete the sentences. Choose the correct or more natural option. If both options are correct, choose both.	[ bring in ; who bring in ]	who bring in	There are thousands of visitors to the gardens each year ... a lot of money to the village.	There are thousands of visitors to the gardens each year who bring in a lot of money to the village.
'23700	Unit 95: <i>There is</i>, <i>there was</i>, etc.	Complete the sentences. Choose the correct or more natural option. If both options are correct, choose both.	[ were ; was ]	was	There ... a text message on my phone from Dr Watson.	There was a text message on my phone from Dr Watson.
'23710	Unit 95: <i>There is</i>, <i>there was</i>, etc.	Complete the sentences. Choose the correct or more natural option. If both options are correct, choose both.	[ was ; were ]	was	There ... yogurt and cereals for breakfast and as much coffee and tea as you wanted.	There was yogurt and cereals for breakfast and as much coffee and tea as you wanted.
'23720	Unit 95: <i>There is</i>, <i>there was</i>, etc.	Complete the sentences. Choose the correct or more natural option. If both options are correct, choose both.	[ is ; are ]	are	There ... no excuses for the horrible things she said about me.	There are no excuses for the horrible things she said about me.
'23730	Unit 95: <i>There is</i>, <i>there was</i>, etc.	Complete the sentences. Choose the correct or more natural option. If both options are correct, choose both.	[ they use ; which they use ]	they use / which they use	There is a messageboard on the website ... for feedback.	There is a messageboard on the website they use / which they use for feedback.
'23740	Unit 95: <i>There is</i>, <i>there was</i>, etc.	Complete the sentences. Choose the correct or more natural option. If both options are correct, choose both.	[ is ; are ]	are	There ... four hotels and a casino along this part of the beach.	There are four hotels and a casino along this part of the beach.
'23750	Unit 95: <i>There is</i>, <i>there was</i>, etc.	Complete the sentences. Choose the correct or more natural option. If both options are correct, choose both.	[ I had ; who I had ]	I had / who I had	There were many people in the room ... never seen before in my life.	There were many people in the room I had / who I had never seen before in my life.
'23760	Unit 95: <i>There is</i>, <i>there was</i>, etc.	Complete the sentences. Choose the correct or more natural option. If both options are correct, choose both.	[ is ; are ]	is	There ... considerable evidence to suggest that the disease is spread by mosquitoes.	There is considerable evidence to suggest that the disease is spread by mosquitoes.
'23770	Unit 95: <i>There is</i>, <i>there was</i>, etc.	Complete the sentences. Choose the correct or more natural option. If both options are correct, choose both.	[ were ; was ]	was	There ... a loud bang and some flashes of light before flames started pouring from the windows of the house.	There was a loud bang and some flashes of light before flames started pouring from the windows of the house.
'23780	Unit 95: <i>There is</i>, <i>there was</i>, etc.	Complete the sentences. Choose the correct or more natural option. If both options are correct, choose both.	[ were ; was ]	were	There ... only about 30 tortoises left on the whole island in the early 1980s.	There were only about 30 tortoises left on the whole island in the early 1980s.
'23790	Unit 95: <i>There is</i>, <i>there was</i>, etc.	Complete the sentences. Choose the correct or more natural option. If both options are correct, choose both.	[ were ; was ]	were	There ... maps and paintings all over the walls of the hall.	There were maps and paintings all over the walls of the hall.
'23800	Unit 95: <i>There is</i>, <i>there was</i>, etc.	Complete the sentences. Choose the correct or more natural option. If both options are correct, choose both.	[ which belonged ; belonged ]	which belonged	There was an old hat on the table ... to my grandfather.	There was an old hat on the table which belonged to my grandfather.
'23810	Unit 96: <i>It …</i> 1	Rewrite the sentences with a similar meaning. Begin <i>It</i> + verb + pronoun + infinitive.	[ choiceA ; ChoiceB ]	It surprised him to be told	He was surprised when he was told that he had won first prize.<br /> ... that he had won first prize.	He was surprised when he was told that he had won first prize.<br /> It surprised him to be told that he had won first prize.
'23820	Unit 96: <i>It …</i> 1	Rewrite the sentences with a similar meaning. Begin <i>It</i> + verb + pronoun + infinitive.	[ choiceA ; ChoiceB ]	It astonished them to see	They were astonished when they saw the house looking so untidy. <br /> ... the house looking so untidy.	They were astonished when they saw the house looking so untidy. <br /> It astonished them to see the house looking so untidy.
'23830	Unit 96: <i>It …</i> 1	Rewrite the sentences with a similar meaning. Begin <i>It</i> + verb + pronoun + infinitive.	[ choiceA ; ChoiceB ]	It shocks me to see	I am shocked when I see young children who are very overweight.<br /> ... young children who are very overweight.	I am shocked when I see young children who are very overweight.<br /> It shocks me to see young children who are very overweight.
'23840	Unit 96: <i>It …</i> 1	Rewrite the sentences with a similar meaning. Begin <i>It</i> + verb + pronoun + infinitive.	[ choiceA ; ChoiceB ]	It worried them to read about	They were worried when they read about the fighting so close to their town. <br /> ... the fighting so close to their town.	They were worried when they read about the fighting so close to their town. <br /> It worried them to read about the fighting so close to their town.
'23850	Unit 96: <i>It …</i> 1	Rewrite the sentences with a similar meaning. Begin <i>It</i> + verb + pronoun + infinitive.	[ choiceA ; ChoiceB ]	It amazed him to hear	He was amazed when he heard Caroline sing so beautifully. <br /> ... Caroline sing so beautifully.	He was amazed when he heard Caroline sing so beautifully. <br /> It amazed him to hear Caroline sing so beautifully.
'23860	Unit 96: <i>It …</i> 1	Rewrite the sentences with a similar meaning. Begin <i>It</i> + verb + pronoun + infinitive.	[ choiceA ; ChoiceB ]	It hurt them to hear	They were hurt when they heard what Ben said about them. <br /> ... what Ben said about them.	They were hurt when they heard what Ben said about them. <br /> It hurt them to hear what Ben said about them.
'23870	Unit 96: <i>It …</i> 1	Rewrite the sentences with a similar meaning. Begin <i>It</i> + verb + pronoun + infinitive.	[ choiceA ; ChoiceB ]	It concerned me to learn of	I was concerned when I learned of your poor exam results. <br /> ... your poor exam results.	I was concerned when I learned of your poor exam results. <br /> It concerned me to learn of your poor exam results.
'23880	Unit 96: <i>It …</i> 1	Rewrite the sentences with a similar meaning. Begin <i>It</i> + verb + pronoun + infinitive.	[ choiceA ; ChoiceB ]	It upset me to recall	I was upset when I recalled how unkind my brother had been. <br /> ... how unkind my brother had been.	I was upset when I recalled how unkind my brother had been. <br /> It upset me to recall how unkind my brother had been.
'23890	Unit 96: <i>It …</i> 1	Rewrite the sentences with a similar meaning. Begin <i>It</i> + verb + pronoun + infinitive.	[ choiceA ; ChoiceB ]	It annoyed her to find	She was annoyed when she found Rahim using a social networking site at work. <br /> ... Rahim using a social networking site at work.	She was annoyed when she found Rahim using a social networking site at work. <br /> It annoyed her to find Rahim using a social networking site at work.
'23900	Unit 96: <i>It …</i> 1	Rewrite the sentences with a similar meaning. Begin <i>It</i> + verb + pronoun + infinitive.	[ choiceA ; ChoiceB ]	It scares me to be	I am scared when I am alone in the house. <br /> ... alone in the house.	I am scared when I am alone in the house. <br /> It scares me to be alone in the house.
'23910	Unit 96: <i>It …</i> 1	Rewrite the sentences with a similar meaning. Begin <i>It</i> + verb + pronoun + infinitive.	[ choiceA ; ChoiceB ]	It surprised me to find out	I was surprised when I found out about Stefan's promotion. <br /> ... about Stefan's promotion.	I was surprised when I found out about Stefan's promotion. <br /> It surprised me to find out about Stefan's promotion.
'23920	Unit 96: <i>It …</i> 1	Rewrite the sentences with a similar meaning. Begin <i>It</i> + verb + pronoun + infinitive.	[ choiceA ; ChoiceB ]	It frightened her to discover	She was frightened when she discovered a cockroach in her bed. <br /> ... a cockroach in her bed.	She was frightened when she discovered a cockroach in her bed. <br /> It frightened her to discover a cockroach in her bed.
'23930	Unit 96: <i>It …</i> 1	Combine the information to make one new sentence using <i>it ... that ...</i><b> </b>Begin with the word given.	[ choiceA ; ChoiceB ]	the weather forecast, it seems likely that there is going to be heavy snow soon	There is going to be heavy snow soon. This seems likely from the weather forecast.<br /> From ....	There is going to be heavy snow soon. This seems likely from the weather forecast.<br /> From the weather forecast, it seems likely that there is going to be heavy snow soon.
'23940	Unit 96: <i>It …</i> 1	Combine the information to make one new sentence using <i>it ... that ...</i><b> </b>Begin with the word given.	[ choiceA ; ChoiceB ]	the new evidence uncovered recently, it follows that Peters was not guilty of the murder after all	Peters was not guilty of the murder after all. This follows from the new evidence uncovered recently.<br /> From ....	Peters was not guilty of the murder after all. This follows from the new evidence uncovered recently.<br /> From the new evidence uncovered recently, it follows that Peters was not guilty of the murder after all.
'23950	Unit 96: <i>It …</i> 1	Combine the information to make one new sentence using <i>it ... that ...</i><b> </b>Begin with the word given.	[ choiceA ; ChoiceB ]	a police investigation, it emerged that half a million dollars had disappeared from the company's accounts	Half a million dollars had disappeared from the company's accounts. This emerged following a police investigation.<br /> Following ....	Half a million dollars had disappeared from the company's accounts. This emerged following a police investigation.<br /> Following a police investigation, it emerged that half a million dollars had disappeared from the company's accounts.
'23960	Unit 96: <i>It …</i> 1	Combine the information to make one new sentence using <i>it ... that ...</i><b> </b>Begin with the word given.	[ choiceA ; ChoiceB ]	she began to question me, it shocked me that she thought I had stolen the money	I was shocked when she began to question me. She thought I had stolen the money. <br /> When ....	I was shocked when she began to question me. She thought I had stolen the money. <br /> When she began to question me, it shocked me that she thought I had stolen the money.
'23970	Unit 96: <i>It …</i> 1	Combine the information to make one new sentence using <i>it ... that ...</i><b> </b>Begin with the word given.	[ choiceA ; ChoiceB ]	what I know of Rosa's work, it amazes me that she has been appointed web designer	She has been appointed web designer. This amazes me from what I know of Rosa's work. <br /> From ....	She has been appointed web designer. This amazes me from what I know of Rosa's work. <br /> From what I know of Rosa's work, it amazes me that she has been appointed web designer.
'23980	Unit 96: <i>It …</i> 1	Combine the information to make one new sentence using <i>it ... that ...</i><b> </b>Begin with the word given.	[ choiceA ; ChoiceB ]	I saw Sam's red cheeks, it worried me that he might be coming down with flu	I was worried after I saw Sam's red cheeks. He might be coming down with flu. <br /> After ....	I was worried after I saw Sam's red cheeks. He might be coming down with flu. <br /> After I saw Sam's red cheeks, it worried me that he might be coming down with flu.
'23990	Unit 96: <i>It …</i> 1	Combine the information to make one new sentence using <i>it ... that ...</i><b> </b>Begin with the word given.	[ choiceA ; ChoiceB ]	an administrative error, it came about that I was sent the wrong ticket	I was sent the wrong ticket. This came about after an administrative error. <br /> After ....	I was sent the wrong ticket. This came about after an administrative error. <br /> After an administrative error, it came about that I was sent the wrong ticket.
'24000	Unit 96: <i>It …</i> 1	Combine the information to make one new sentence using <i>it ... that ...</i><b> </b>Begin with the word given.	[ choiceA ; ChoiceB ]	all the tweets and text messages, it astonished me that Magnus didn't know about the flash mob	Magnus didn't know about the flash mob. This astonished me after all the tweets and text messages. <br /> After ....	Magnus didn't know about the flash mob. This astonished me after all the tweets and text messages. <br /> After all the tweets and text messages, it astonished me that Magnus didn't know about the flash mob.
'24010	Unit 96: <i>It …</i> 1	Combine the information to make one new sentence using <i>it ... that ...</i><b> </b>Begin with the word given.	[ choiceA ; ChoiceB ]	people made fun of Beth, it annoyed me that they could be so unkind to her	I was annoyed when people made fun of Beth. They could be so unkind to her. <br /> When ....	I was annoyed when people made fun of Beth. They could be so unkind to her. <br /> When people made fun of Beth, it annoyed me that they could be so unkind to her.
'24020	Unit 96: <i>It …</i> 1	Combine the information to make one new sentence using <i>it ... that ...</i><b> </b>Begin with the word given.	[ choiceA ; ChoiceB ]	consulting the employment regulations, it transpired that the workers could not be made redundant without six months' notice	The workers could not be made redundant without six months' notice. This transpired after consulting the employment regulations.<br /> After ....	The workers could not be made redundant without six months' notice. This transpired after consulting the employment regulations.<br /> After consulting the employment regulations, it transpired that the workers could not be made redundant without six months' notice.
'24030	Unit 96: <i>It …</i> 1	Combine the information to make one new sentence using <i>it ... that ...</i><b> </b>Begin with the word given.	[ choiceA ; ChoiceB ]	Markus fell off his bike, it worried me that he might be badly injured	I was worried when Markus fell off his bike. He might be badly injured. <br /> When ....	I was worried when Markus fell off his bike. He might be badly injured. <br /> When Markus fell off his bike, it worried me that he might be badly injured.
'24040	Unit 96: <i>It …</i> 1	Combine the information to make one new sentence using <i>it ... that ...</i><b> </b>Begin with the word given.	[ choiceA ; ChoiceB ]	our preliminary enquiries, it appears to be the case that nothing has been taken	Nothing has been taken. This appears to be the case from our preliminary enquiries. <br /> From ....	Nothing has been taken. This appears to be the case from our preliminary enquiries. <br /> From our preliminary enquiries, it appears to be the case that nothing has been taken.
'24050	Unit 97: <i>It</i> ... 2	Are the underlined words correct? If not, correct them by adding <i>it</i>.	[ I'd prefer if ]	I'd prefer it if	I like pasta a lot, but ...  we could have rice with curry.	I like pasta a lot, but I'd prefer it if  we could have rice with curry.
'24060	Unit 97: <i>It</i> ... 2	Are the underlined words correct? If not, correct them by adding <i>it</i>.	[ must emphasise that ]	must emphasise that	I ...  these findings are only provisional and more research is needed.	I must emphasise that  these findings are only provisional and more research is needed.
'24070	Unit 97: <i>It</i> ... 2	Are the underlined words correct? If not, correct them by adding <i>it</i>.	[ understand when ]	understand when	She couldn't ...  she was stopped by the police and arrested.	She couldn't understand when  she was stopped by the police and arrested.
'24080	Unit 97: <i>It</i> ... 2	Are the underlined words correct? If not, correct them by adding <i>it</i>.	[ hate when ]	hate when	I ...  you keep nagging me.	I hate when  you keep nagging me.
'24090	Unit 97: <i>It</i> ... 2	Are the underlined words correct? If not, correct them by adding <i>it</i>.	[ predict that ]	predict that	Doctors ...  the new form of heart surgery will soon become routine.	Doctors predict that  the new form of heart surgery will soon become routine.
'24100	Unit 97: <i>It</i> ... 2	Are the underlined words correct? If not, correct them by adding <i>it</i>.	[ notice when ]	notice when	Did you ...  Dan got home last night?	Did you notice when  Dan got home last night?
'24110	Unit 97: <i>It</i> ... 2	Are the underlined words correct? If not, correct them by adding <i>it</i>.	[ accepted that ]	accepted that	He finally ...  he would never become a doctor.	He finally accepted that  he would never become a doctor.
'24120	Unit 97: <i>It</i> ... 2	Are the underlined words correct? If not, correct them by adding <i>it</i>.	[ enjoy when ]	enjoy when	We always ...  my aunt and uncle come to visit.	We always enjoy when  my aunt and uncle come to visit.
'24130	Unit 97: <i>It</i> ... 2	Are the underlined words correct? If not, correct them by adding <i>it</i>.	[ discovered that ]	discovered that	When we walked into the room we ...  we weren't the only people invited.	When we walked into the room we discovered that  we weren't the only people invited.
'24140	Unit 97: <i>It</i> ... 2	Are the underlined words correct? If not, correct them by adding <i>it</i>.	[ consider a ]	consider a	I ...  great honour to have been given this award.	I consider a  great honour to have been given this award.
'24150	Unit 97: <i>It</i> ... 2	Are the underlined words correct? If not, correct them by adding <i>it</i>.	[ owe to ]	owe to	We ...  our supporters to play our best in this match.	We owe to  our supporters to play our best in this match.
'24160	Unit 97: <i>It</i> ... 2	Are the underlined words correct? If not, correct them by adding <i>it</i>.	[ remember how ]	remember how	I can't ...  to get to the Simpsons' house.	I can't remember how  to get to the Simpsons' house.
'24170	Unit 97: <i>It</i> ... 2	Complete the sentences with the correct option.	[ there was no good ; it was no good ]	it was no good	I knew ... trying to teach Alec how to play chess – he just wasn't interested.	I knew it was no good trying to teach Alec how to play chess – he just wasn't interested.
'24180	Unit 97: <i>It</i> ... 2	Complete the sentences with the correct option.	[ There was no hope ; It was no hope ]	There was no hope	... of getting to sleep as the hotel was so noisy.	There was no hope of getting to sleep as the hotel was so noisy.
'24190	Unit 97: <i>It</i> ... 2	Complete the sentences with the correct option.	[ It is no accident ; There is no accident ]	It is no accident	... that most universities are found in cities.	It is no accident that most universities are found in cities.
'24200	Unit 97: <i>It</i> ... 2	Complete the sentences with the correct option.	[ It is no need ; There is no need ]	There is no need	... to change any money as US dollars are accepted in most hotels and shops.	There is no need to change any money as US dollars are accepted in most hotels and shops.
'24210	Unit 97: <i>It</i> ... 2	Complete the sentences with the correct option.	[ there's no point ; it's no point ]	there's no point	Walter won't be able to help you, so ... in contacting him.	Walter won't be able to help you, so there's no point in contacting him.
'24220	Unit 97: <i>It</i> ... 2	Complete the sentences with the correct option.	[ It's no secret ; There's no secret ]	It's no secret	... that she earns over £250,000 a year.	It's no secret that she earns over £250,000 a year.
'24230	Unit 97: <i>It</i> ... 2	Complete the sentences with the correct option.	[ There was no surprise ; It was no surprise ]	It was no surprise	... to learn that Mr Khan had resigned.	It was no surprise to learn that Mr Khan had resigned.
'24240	Unit 97: <i>It</i> ... 2	Complete the sentences with the correct option.	[ there's no denying ; it's no denying ]	there's no denying	The new Porsche is very expensive, but ... it's a fantastic car.	The new Porsche is very expensive, but there's no denying it's a fantastic car.
'24250	Unit 97: <i>It</i> ... 2	Complete the sentences with the correct option.	[ There is no longer ; It is no longer ]	It is no longer	... possible to buy some types of light bulbs in the EU.	It is no longer possible to buy some types of light bulbs in the EU.
'24260	Unit 97: <i>It</i> ... 2	Complete the sentences with the correct option.	[ it's no question ; there's no question ]	there's no question	John says he wants to buy my house, but ... of my accepting his offer.	John says he wants to buy my house, but there's no question of my accepting his offer.
'24270	Unit 97: <i>It</i> ... 2	Complete the sentences with the correct option.	[ it's no alternative ; there's no alternative ]	there's no alternative	Many jobs are likely to be lost in the reorganisation, but the company says ....	Many jobs are likely to be lost in the reorganisation, but the company says there's no alternative.
'24280	Unit 97: <i>It</i> ... 2	Complete the sentences with the correct option.	[ It's no use ; There's no use ]	It's no use	... calling me at work as I'll be in meetings all day.	It's no use calling me at work as I'll be in meetings all day.
'24290	Unit 98: Focusing: <i>it-clauses</i> and <i>what-clauses</i>	Complete the sentences. Use<i> it ... that ... </i>and the information in the list, focusing on the underlined text.	[ I got to know her well <u>when we were in Rome</u> ; I can't stand <u>how loud he plays it</u> ; he didn't see his parents <u>until Sunday</u> ; he was sacked <u>because he was on a social networking site all day</u> ; he left all his money <u>to his sister</u> when he died ; he began to drink <u>from this</u> ; doctors have realised <u>only in recent months</u> how widespread it has become ; I discovered  I had been robbed <u>when I reached for my wallet</u> ; she moved into the country <u>to get away from the pollution</u> ; I understood how fortunate I had been <u>only later</u> ; the war was fought <u>over the ownership of this land</u> ; she made <u>a fair point</u> ]	but it was when we were in Rome that I got to know her well	I first met Carina in Berlin, ....	I first met Carina in Berlin, but it was when we were in Rome that I got to know her well.
'24300	Unit 98: Focusing: <i>it-clauses</i> and <i>what-clauses</i>	Complete the sentences. Use<i> it ... that ... </i>and the information in the list, focusing on the underlined text.	[ I got to know her well <u>when we were in Rome</u> ; I can't stand <u>how loud he plays it</u> ; he didn't see his parents <u>until Sunday</u> ; he was sacked <u>because he was on a social networking site all day</u> ; he left all his money <u>to his sister</u> when he died ; he began to drink <u>from this</u> ; doctors have realised <u>only in recent months</u> how widespread it has become ; I discovered  I had been robbed <u>when I reached for my wallet</u> ; she moved into the country <u>to get away from the pollution</u> ; I understood how fortunate I had been <u>only later</u> ; the war was fought <u>over the ownership of this land</u> ; she made <u>a fair point</u> ]	it was from this that he began to drink	He took a small glass bottle from the shelf, and ....	He took a small glass bottle from the shelf, and it was from this that he began to drink.
'24310	Unit 98: Focusing: <i>it-clauses</i> and <i>what-clauses</i>	Complete the sentences. Use<i> it ... that ... </i>and the information in the list, focusing on the underlined text.	[ I got to know her well <u>when we were in Rome</u> ; I can't stand <u>how loud he plays it</u> ; he didn't see his parents <u>until Sunday</u> ; he was sacked <u>because he was on a social networking site all day</u> ; he left all his money <u>to his sister</u> when he died ; he began to drink <u>from this</u> ; doctors have realised <u>only in recent months</u> how widespread it has become ; I discovered  I had been robbed <u>when I reached for my wallet</u> ; she moved into the country <u>to get away from the pollution</u> ; I understood how fortunate I had been <u>only later</u> ; the war was fought <u>over the ownership of this land</u> ; she made <u>a fair point</u> ]	it was to get away from the pollution that she moved into the country	She found that the traffic fumes were making her ill, and ....	She found that the traffic fumes were making her ill, and it was to get away from the pollution that she moved into the country.
'24320	Unit 98: Focusing: <i>it-clauses</i> and <i>what-clauses</i>	Complete the sentences. Use<i> it ... that ... </i>and the information in the list, focusing on the underlined text.	[ I got to know her well <u>when we were in Rome</u> ; I can't stand <u>how loud he plays it</u> ; he didn't see his parents <u>until Sunday</u> ; he was sacked <u>because he was on a social networking site all day</u> ; he left all his money <u>to his sister</u> when he died ; he began to drink <u>from this</u> ; doctors have realised <u>only in recent months</u> how widespread it has become ; I discovered  I had been robbed <u>when I reached for my wallet</u> ; she moved into the country <u>to get away from the pollution</u> ; I understood how fortunate I had been <u>only later</u> ; the war was fought <u>over the ownership of this land</u> ; she made <u>a fair point</u> ]	it is because he was on a social networking site all day that he was sacked / it was because he was on a social networking site all day that he was sacked	<b>A</b>: Mateo was sacked because he disagreed with his boss.<br /><b>B</b>: Actually, ....	<b>A</b>: Mateo was sacked because he disagreed with his boss.<br /><b>B</b>: Actually, it is because he was on a social networking site all day that he was sacked / it was because he was on a social networking site all day that he was sacked.
'24330	Unit 98: Focusing: <i>it-clauses</i> and <i>what-clauses</i>	Complete the sentences. Use<i> it ... that ... </i>and the information in the list, focusing on the underlined text.	[ I got to know her well <u>when we were in Rome</u> ; I can't stand <u>how loud he plays it</u> ; he didn't see his parents <u>until Sunday</u> ; he was sacked <u>because he was on a social networking site all day</u> ; he left all his money <u>to his sister</u> when he died ; he began to drink <u>from this</u> ; doctors have realised <u>only in recent months</u> how widespread it has become ; I discovered  I had been robbed <u>when I reached for my wallet</u> ; she moved into the country <u>to get away from the pollution</u> ; I understood how fortunate I had been <u>only later</u> ; the war was fought <u>over the ownership of this land</u> ; she made <u>a fair point</u> ]	it is only in recent months that doctors have realised how widespread it has become	The disease has been found in the region for many years, but ....	The disease has been found in the region for many years, but it is only in recent months that doctors have realised how widespread it has become.
'24340	Unit 98: Focusing: <i>it-clauses</i> and <i>what-clauses</i>	Complete the sentences. Use<i> it ... that ... </i>and the information in the list, focusing on the underlined text.	[ I got to know her well <u>when we were in Rome</u> ; I can't stand <u>how loud he plays it</u> ; he didn't see his parents <u>until Sunday</u> ; he was sacked <u>because he was on a social networking site all day</u> ; he left all his money <u>to his sister</u> when he died ; he began to drink <u>from this</u> ; doctors have realised <u>only in recent months</u> how widespread it has become ; I discovered  I had been robbed <u>when I reached for my wallet</u> ; she moved into the country <u>to get away from the pollution</u> ; I understood how fortunate I had been <u>only later</u> ; the war was fought <u>over the ownership of this land</u> ; she made <u>a fair point</u> ]	it was only later that I understood how fortunate I had been	At the time I took it for granted that I had excellent teachers at school, and ....	At the time I took it for granted that I had excellent teachers at school, and it was only later that I understood how fortunate I had been.
'24350	Unit 98: Focusing: <i>it-clauses</i> and <i>what-clauses</i>	Complete the sentences. Use<i> it ... that ... </i>and the information in the list, focusing on the underlined text.	[ I got to know her well <u>when we were in Rome</u> ; I can't stand <u>how loud he plays it</u> ; he didn't see his parents <u>until Sunday</u> ; he was sacked <u>because he was on a social networking site all day</u> ; he left all his money <u>to his sister</u> when he died ; he began to drink <u>from this</u> ; doctors have realised <u>only in recent months</u> how widespread it has become ; I discovered  I had been robbed <u>when I reached for my wallet</u> ; she moved into the country <u>to get away from the pollution</u> ; I understood how fortunate I had been <u>only later</u> ; the war was fought <u>over the ownership of this land</u> ; she made <u>a fair point</u> ]	it was over the ownership of this land that the war was fought	The Connon Marshes lie between the two countries, and ....	The Connon Marshes lie between the two countries, and it was over the ownership of this land that the war was fought.
'24360	Unit 98: Focusing: <i>it-clauses</i> and <i>what-clauses</i>	Complete the sentences. Use<i> it ... that ... </i>and the information in the list, focusing on the underlined text.	[ I got to know her well <u>when we were in Rome</u> ; I can't stand <u>how loud he plays it</u> ; he didn't see his parents <u>until Sunday</u> ; he was sacked <u>because he was on a social networking site all day</u> ; he left all his money <u>to his sister</u> when he died ; he began to drink <u>from this</u> ; doctors have realised <u>only in recent months</u> how widespread it has become ; I discovered  I had been robbed <u>when I reached for my wallet</u> ; she moved into the country <u>to get away from the pollution</u> ; I understood how fortunate I had been <u>only later</u> ; the war was fought <u>over the ownership of this land</u> ; she made <u>a fair point</u> ]	it is how loud he plays it that I can't stand	I don't mind the music that Frank listens to, ....	I don't mind the music that Frank listens to, it is how loud he plays it that I can't stand.
'24370	Unit 98: Focusing: <i>it-clauses</i> and <i>what-clauses</i>	Complete the sentences. Use<i> it ... that ... </i>and the information in the list, focusing on the underlined text.	[ I got to know her well <u>when we were in Rome</u> ; I can't stand <u>how loud he plays it</u> ; he didn't see his parents <u>until Sunday</u> ; he was sacked <u>because he was on a social networking site all day</u> ; he left all his money <u>to his sister</u> when he died ; he began to drink <u>from this</u> ; doctors have realised <u>only in recent months</u> how widespread it has become ; I discovered  I had been robbed <u>when I reached for my wallet</u> ; she moved into the country <u>to get away from the pollution</u> ; I understood how fortunate I had been <u>only later</u> ; the war was fought <u>over the ownership of this land</u> ; she made <u>a fair point</u> ]	it is a fair point that she made / it was a fair point that she made	I didn't entirely agree with her, but ....	I didn't entirely agree with her, but it is a fair point that she made / it was a fair point that she made.
'24380	Unit 98: Focusing: <i>it-clauses</i> and <i>what-clauses</i>	Complete the sentences. Use<i> it ... that ... </i>and the information in the list, focusing on the underlined text.	[ I got to know her well <u>when we were in Rome</u> ; I can't stand <u>how loud he plays it</u> ; he didn't see his parents <u>until Sunday</u> ; he was sacked <u>because he was on a social networking site all day</u> ; he left all his money <u>to his sister</u> when he died ; he began to drink <u>from this</u> ; doctors have realised <u>only in recent months</u> how widespread it has become ; I discovered  I had been robbed <u>when I reached for my wallet</u> ; she moved into the country <u>to get away from the pollution</u> ; I understood how fortunate I had been <u>only later</u> ; the war was fought <u>over the ownership of this land</u> ; she made <u>a fair point</u> ]	it was to his sister that he left all his money when he died	He had always seemed very close to his brother, but ....	He had always seemed very close to his brother, but it was to his sister that he left all his money when he died.
'24390	Unit 98: Focusing: <i>it-clauses</i> and <i>what-clauses</i>	Complete the sentences. Use<i> it ... that ... </i>and the information in the list, focusing on the underlined text.	[ I got to know her well <u>when we were in Rome</u> ; I can't stand <u>how loud he plays it</u> ; he didn't see his parents <u>until Sunday</u> ; he was sacked <u>because he was on a social networking site all day</u> ; he left all his money <u>to his sister</u> when he died ; he began to drink <u>from this</u> ; doctors have realised <u>only in recent months</u> how widespread it has become ; I discovered  I had been robbed <u>when I reached for my wallet</u> ; she moved into the country <u>to get away from the pollution</u> ; I understood how fortunate I had been <u>only later</u> ; the war was fought <u>over the ownership of this land</u> ; she made <u>a fair point</u> ]	it wasn't until Sunday that he saw his parents	He had been working hard all week, so ....	He had been working hard all week, so it wasn't until Sunday that he saw his parents.
